Source,InformationFlow,Destination,SourceLayer,DestLayer
Bangkok Ambulance OBE 04,incident scene status,Other EV OBEs,Physical,Physical
Bangkok Ambulance OBE 04,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,Google Pixel 9 Pro Fold,Physical,Physical
Bangkok Police Car OBE 07,incident scene status,Google Pixel 9 Pro,Physical,Physical
Bangkok Police Car OBE 07,incident scene images,Google Pixel 9 Pro,Physical,Physical
Bangkok Ambulance OBE 04,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 04,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 04,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 04,Emergency Personnel information presentation,Supaporn Jitprasert - Bangkok Emergency Personnel,Physical,Physical
Bangkok Ambulance OBE 05,Emergency Personnel information presentation,Usanee Lueangsuwan - Bangkok Emergency Personnel,Physical,Physical
Bangkok Ambulance OBE 05,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 05,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 05,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 05,decision support information,Other EV OBEs,Physical,Physical
Bangkok Ambulance OBE 05,incident scene status,Other EV OBEs,Physical,Physical
Bangkok Ambulance OBE 05,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,Google Pixel 8a,Physical,Physical
Bangkok Fire Truck OBE 01,incident scene status,Google Pixel 9 Pro Fold,Physical,Physical
Bangkok Fire Truck OBE 01,incident scene images,Google Pixel 9 Pro Fold,Physical,Physical
Bangkok Ambulance OBE 05,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 05,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 05,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Ambulance OBE 05,Emergency Personnel information presentation,Waraporn Suksawat - Bangkok Emergency Personnel,Physical,Physical
Chiang Mai Emergency Management Center,incident command information coordination,Khorathidin Central Emergency Management Center,Physical,Physical
Chiang Mai Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Ambulance OBE 01,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Other Emergency Management Centers,Physical,Physical
,,,,
Bangkok Emergency Management Center,decision support information,Google Pixel 9a,Physical,Physical
Bangkok Emergency Management Center,incident command information,Apple iPhone 16 Plus,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Phnom Penh Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Samut Prakan Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Nonthaburi Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Chiang Mai Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,emergency operations status,Somchai Adulyadej - Khorathidin Central Emergency System Operator,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Somsak Ayutthaya - Khorathidin Central Emergency System Operator,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Wichai Boonmee - Khorathidin Central Emergency System Operator,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Arthit Bun Ma - Khorathidin Central Emergency System Operator,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Kittisak Chaidee - Khorathidin Central Emergency System Operator,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Ambulance OBE 02,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Ambulance OBE 03,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Ambulance OBE 04,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Ambulance OBE 05,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Fire Engine OBE 01,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Fire Engine OBE 02,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Fire Engine OBE 03,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Fire Engine OBE 04,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Fire Engine OBE 5,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Police Car OBE 1,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Police Car OBE 2,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Police Car OBE 3,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Police Car OBE 4,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Police Car OBE 5,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Police Car OBE 01,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Police Car OBE 02,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Police Car OBE 03,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Police Car OBE 04,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Police Car OBE 05,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Police Car OBE 06,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Police Car OBE 07,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Fire Truck OBE 01,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Fire Truck OBE 02,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Fire Truck OBE 03,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Ambulance OBE 01,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Ambulance OBE 02,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Ambulance OBE 03,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Ambulance OBE 04,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Ambulance OBE 05,Physical,Physical
Somchai Adulyadej - Khorathidin Central Emergency System Operator,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Somsak Ayutthaya - Khorathidin Central Emergency System Operator,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Wichai Boonmee - Khorathidin Central Emergency System Operator,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Arthit Bun Ma - Khorathidin Central Emergency System Operator,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Kittisak Chaidee - Khorathidin Central Emergency System Operator,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Khorathidin Ambulance OBE 01,Emergency Personnel information presentation,Kanokwan Chakrii - Khorathindin Central Emergency Personnel,Physical,Physical
Khorathidin Ambulance OBE 01,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 01,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 01,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 01,decision support information,Other EV OBEs,Physical,Physical
Khorathidin Ambulance OBE 01,incident scene status,Other EV OBEs,Physical,Physical
Khorathidin Ambulance OBE 01,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,OnePlus 13,Physical,Physical
Bangkok Fire Truck OBE 01,incident scene status,Google Pixel 8a,Physical,Physical
Bangkok Fire Truck OBE 01,incident scene images,Google Pixel 8a,Physical,Physical
Khorathidin Ambulance OBE 01,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 01,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 01,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 01,Emergency Personnel information presentation,Usanee Huang - Khorathindin Central Emergency Personnel,Physical,Physical
Khorathidin Ambulance OBE 02,Emergency Personnel information presentation,Kanya Charoensuk - Khorathindin Central Emergency Personnel,Physical,Physical
Khorathidin Ambulance OBE 02,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 02,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 02,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 02,decision support information,Other EV OBEs,Physical,Physical
Khorathidin Ambulance OBE 02,incident scene status,Other EV OBEs,Physical,Physical
Khorathidin Ambulance OBE 02,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,OnePlus Open,Physical,Physical
Bangkok Fire Truck OBE 02,incident scene status,Google Pixel 9a,Physical,Physical
Bangkok Fire Truck OBE 02,incident scene images,Google Pixel 9a,Physical,Physical
Khorathidin Ambulance OBE 02,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 02,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 02,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 02,Emergency Personnel information presentation,Wanwan Li - Khorathindin Central Emergency Personnel,Physical,Physical
Khorathidin Ambulance OBE 03,Emergency Personnel information presentation,Lalana Krungthep - Khorathindin Central Emergency Personnel,Physical,Physical
Khorathidin Ambulance OBE 03,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 03,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 03,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 03,decision support information,Other EV OBEs,Physical,Physical
Khorathidin Ambulance OBE 03,incident scene status,Other EV OBEs,Physical,Physical
Khorathidin Ambulance OBE 03,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,Asus ROG Phone 9 Pro,Physical,Physical
Bangkok Fire Truck OBE 02,incident scene status,OnePlus 13,Physical,Physical
Bangkok Fire Truck OBE 02,incident scene images,OnePlus 13,Physical,Physical
Khorathidin Ambulance OBE 03,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 03,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 03,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 03,Emergency Personnel information presentation,Wongwan Liu - Khorathindin Central Emergency Personnel,Physical,Physical
Khorathidin Ambulance OBE 04,Emergency Personnel information presentation,Malai Rattanakorn - Khorathindin Central Emergency Personnel,Physical,Physical
Khorathidin Ambulance OBE 04,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Ambulance OBE 04,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
