Source,InformationFlow,Destination,SourceLayer,DestLayer
Bangkok Emergency Vehicle OBE 07,incident scene status,Personnel Device 14,Physical,Physical
Bangkok Emergency Vehicle OBE 07,incident scene images,Personnel Device 14,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 14,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 14,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 14,Emergency Personnel information presentation,Bangkok Emergency Personnel 29,Physical,Physical
Bangkok Emergency Vehicle OBE 15,Emergency Personnel information presentation,Bangkok Emergency Personnel 15,Physical,Physical
Bangkok Emergency Vehicle OBE 15,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 15,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 15,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 15,decision support information,Other EV OBEs,Physical,Physical
Bangkok Emergency Vehicle OBE 15,incident scene status,Other EV OBEs,Physical,Physical
Bangkok Emergency Vehicle OBE 15,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,Personnel Device 16,Physical,Physical
Bangkok Emergency Vehicle OBE 08,incident scene status,Personnel Device 15,Physical,Physical
Bangkok Emergency Vehicle OBE 08,incident scene images,Personnel Device 15,Physical,Physical
Bangkok Emergency Vehicle OBE 15,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 15,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 15,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Bangkok Emergency Vehicle OBE 15,Emergency Personnel information presentation,Bangkok Emergency Personnel 30,Physical,Physical
Chiang Mai Emergency Management Center,incident command information coordination,Khorathidin Central Emergency Management Center,Physical,Physical
Chiang Mai Emergency Management Center,incident command information coordination,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 01,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Other Emergency Management Centers,Physical,Physical
,,,,
Bangkok Emergency Management Center,decision support information,Personnel Device 17,Physical,Physical
Bangkok Emergency Management Center,incident command information,Personnel Device 02,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Phnom Penh Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Samut Prakan Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Nonthaburi Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,incident command information coordination,Chiang Mai Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Management Center,emergency operations status,Khorathidin Central Emergency System Operator 01,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Khorathidin Central Emergency System Operator 02,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Khorathidin Central Emergency System Operator 03,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Khorathidin Central Emergency System Operator 04,Physical,Physical
,,,,
Khorathidin Central Emergency Management Center,emergency operations status,Khorathidin Central Emergency System Operator 05,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 02,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 03,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 04,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 05,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 06,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 07,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 08,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 09,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 10,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 11,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 12,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 13,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 14,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Khorathidin Central Emergency Vehicle OBE 15,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 01,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 02,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 03,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 04,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 05,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 06,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 07,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 08,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 09,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 10,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 11,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 12,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 13,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 14,Physical,Physical
Khorathidin Central Emergency Management Center,decision support information,Bangkok Emergency Vehicle OBE 15,Physical,Physical
Khorathidin Central Emergency System Operator 01,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Khorathidin Central Emergency System Operator 02,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Khorathidin Central Emergency System Operator 03,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Khorathidin Central Emergency System Operator 04,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Khorathidin Central Emergency System Operator 05,emergency operations input,Khorathidin Central Emergency Management Center,Physical,Physical
,,,,
Khorathidin Central Emergency Vehicle OBE 01,Emergency Personnel information presentation,Khorathindin Central Emergency Personnel 01,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,decision support information,Other EV OBEs,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,incident scene status,Other EV OBEs,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,Personnel Device 18,Physical,Physical
Bangkok Emergency Vehicle OBE 08,incident scene status,Personnel Device 16,Physical,Physical
Bangkok Emergency Vehicle OBE 08,incident scene images,Personnel Device 16,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 01,Emergency Personnel information presentation,Khorathindin Central Emergency Personnel 16,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,Emergency Personnel information presentation,Khorathindin Central Emergency Personnel 02,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,decision support information,Other EV OBEs,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,incident scene status,Other EV OBEs,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,incident scene images,Other EV OBEs,Physical,Physical
Bangkok Emergency Management Center,decision support information,Personnel Device 19,Physical,Physical
Bangkok Emergency Vehicle OBE 09,incident scene status,Personnel Device 17,Physical,Physical
Bangkok Emergency Vehicle OBE 09,incident scene images,Personnel Device 17,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,incident scene status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,incident scene images,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,patient transport status,Bangkok Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 02,Emergency Personnel information presentation,Khorathindin Central Emergency Personnel 17,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 03,Emergency Personnel information presentation,Khorathindin Central Emergency Personnel 03,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 03,incident scene status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 03,incident scene images,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 03,patient transport status,Khorathidin Central Emergency Management Center,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 03,decision support information,Other EV OBEs,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 03,incident scene status,Other EV OBEs,Physical,Physical
Khorathidin Central Emergency Vehicle OBE 03,incident scene images,Other EV OBEs,Physical,Physical
